instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601009,0.12651779128849044,1.0,,2026-02-12,-0.009615374,0.021853112,-0.4400002,0.0061188135,0.27999735,0.006118925,0.28000244,-0.009615263,-0.4399951,1.0097088,1.0158869,0.9938217,1.003328,0.98681426,0.93469334,0.93643486,1.0167931,0.9859435,0.99753696,0.9726583,0.947338,0.9548368,0.98313844,0.0094139045,0.031129159,0.033977132,0.032776896,0.03850926,0.0047642863,0.009678574,0.005021853,0.00018762815,-0.001455688,0.64031863,0.886134,0.7645793,0.002539581,0.43581894,-0.0070655537,-0.01621185,0.0049544433,0.042442575,0.059804372,1.0158869,1.0158869,1.0158869,1.0194232,1.0662498,0.97536826,0.92411363,0.9082911,0.9082911,0.9082911,1.0019405,1.0,0.9882323,0.9947754,1.0105983,0.99193925,0.936609,0.9197661,0.9220301,0.93608654,0.7,0.85,0.925,0.9166667,0.59166664,0.6079109,0.8268893,0.85234606,0.82522345,0.5805875,1.0,1.0,1.0,0.033333335,0.18333334,0.4,0.3,0.25,0.5,0.75,0.6,0.7,0.75,-0.46666667,-0.56666666,-0.121713616,-0.21578562,-0.3052989,-0.25343126,-0.523913,-0.049266852,0.5818316,0.38428113,0.090838574,0.1841828,0.6,0.6,0.45,0.33333334,0.41666666,0.4,0.4,0.55,0.6666667,0.5833333,0.2,0.2,-0.1,-0.33333334,-0.16666667,0.67320305,0.8034681,0.6684245,0.47123992,0.51154244,0.32679695,0.19653188,0.33157548,0.5287601,0.48845756,0.34640607,0.6069362,0.336849,-0.05752014,0.02308488,0.7955495,0.9705513,1.0192189,1.0975971,0.8663914,0.12523015,0.31498134,0.25117755,0.40629607,0.40327293,0.47870854,1.3870877,1.1968371,1.0404229,1.1128256,0.24073769,0.4830175,0.5231392,0.5276757,0.5131523,0.7592623,0.5169825,0.47686082,0.4723243,0.4868477,-0.5185246,-0.03396501,0.046278358,0.055351403,0.026304621
SZ000807,0.12450598173781689,1.0,,2026-02-12,-0.023139441,0.035021856,-0.66071427,0.010631636,0.30357143,0.0012507807,0.035714287,-0.032520298,-0.9285714,1.0236876,1.034571,0.9987196,1.0113578,1.0080187,1.1843873,1.0614624,1.0131333,0.75865805,1.0133934,1.0274761,1.0529561,1.0586436,0.96029216,0.009147422,0.023242673,0.046860766,0.040387467,0.11622831,-0.0018594818,-0.005936619,-0.003002729,-0.0017504315,0.005720852,0.10330621,0.5980227,0.14370821,0.145579,0.73892003,-0.00967447,-0.0007612725,-0.024430173,-0.033262353,-0.12905727,1.0435467,1.1440729,1.2237602,1.2237602,1.2237602,0.9795254,0.9795254,0.9795254,0.9795254,0.72600234,1.016913,1.0432751,1.0680681,1.0755668,1.060977,1.0095011,1.0111048,1.0147371,1.0302285,0.8542932,0.2,0.1,0.05,0.033333335,0.5,0.31980926,0.12442986,0.08383167,0.08383167,0.55046374,0.2,0.1,0.5,0.6666667,0.8333333,0.2,0.6,0.8,0.8666667,0.05,0.0,-0.5,-0.3,-0.2,0.78333336,-0.3091965,0.6297214,0.66825384,0.61711794,0.5682001,-0.45625398,-0.39160302,0.25578687,0.26982436,0.2227448,0.4,0.4,0.45,0.46666667,0.55,0.4,0.5,0.5,0.5,0.41666666,0.0,-0.1,-0.05,-0.033333335,0.13333334,0.41806862,0.14866182,0.43961847,0.49092653,0.5930295,0.5819314,0.8513382,0.56038153,0.50907344,0.40697053,-0.16386278,-0.70267636,-0.12076308,-0.018146915,0.18605895,0.9160141,1.4784164,1.6525724,1.679703,1.36005,0.20400338,0.7702928,0.69580346,0.60335124,0.5713852,1.0838975,1.5828351,1.4753141,1.3741704,1.3512063,0.27137882,0.1907338,0.41554838,0.48493826,0.48192415,0.7286212,0.8092662,0.5844516,0.51506174,0.5180758,-0.45724237,-0.6185324,-0.16890323,-0.030123498,-0.036151677
SH601018,0.1228339844655064,0.875,,2026-02-12,-0.011990441,0.016786618,-0.71428573,0.0,0.0,0.004796176,0.2857143,-0.0071942643,-0.42857143,1.012136,1.012136,0.9951456,1.002149,0.9896014,0.94107455,0.8856152,0.880416,0.9168111,1.0006932,0.9857886,0.94514734,0.9262276,0.9129694,0.005285249,0.021112572,0.046180878,0.046306893,0.03602057,0.0020797153,0.006239167,0.0076347706,0.0048037195,0.0011917906,0.38709438,0.8005387,0.9566117,0.8339993,0.33388627,-0.004852686,-0.013864828,-0.017677654,0.004118434,0.05187278,1.0142114,1.0142114,1.0142114,1.0142114,1.0142114,0.98024267,0.9358841,0.87799054,0.87799054,0.87799054,1.005546,1.0010399,0.99514735,0.99064124,0.92339694,0.9961872,0.96360487,0.89601386,0.88700175,0.8873484,0.6,0.8,0.9,0.93333334,0.96666664,0.58163154,0.8185631,0.89567333,0.89567333,0.89567333,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.05,0.033333335,0.5,0.6,0.8,0.9,0.93333334,0.48333332,-0.7532533,-0.6443418,0.08064412,0.40827742,0.33092916,-0.23970863,0.48442835,0.5863446,0.5510123,0.16266875,0.8,0.8,0.7,0.6,0.48333332,0.2,0.2,0.25,0.26666668,0.41666666,0.6,0.6,0.45,0.33333334,0.06666667,0.71428573,0.8541663,0.8367347,0.79487175,0.6071428,0.2857143,0.14583364,0.1632653,0.20512824,0.3928572,0.42857143,0.7083327,0.67346936,0.5897435,0.21428563,1.1877437,1.7020521,1.6722821,1.4151355,1.3130004,0.26298714,0.72103417,0.7174772,0.6974386,0.6983703,0.6632265,1.3705635,1.3079399,1.5470166,1.4921936,0.25920516,0.4080778,0.51082045,0.49997413,0.497822,0.74079484,0.5919222,0.48917952,0.50002587,0.502178,-0.48158967,-0.18384442,0.021640943,-5.1746454e-05,-0.0043560495
SH601166,0.11700289752768125,1.0,,2026-02-12,-0.014316015,0.015906684,-0.9,0.0,0.0,0.0015906683,0.1,-0.012725347,-0.8,1.014524,1.014524,0.9983862,1.0031968,1.0123684,0.98680085,1.0614731,1.1017169,1.1126084,1.0112793,1.002003,1.0063227,1.0353701,1.0660421,0.006411972,0.0142705375,0.023652975,0.046942826,0.046678815,-0.0028982863,0.0035181034,-0.0013986871,-0.0044508264,-0.0021703157,0.5107864,0.557119,0.12238766,0.6966979,0.6593349,-0.005482741,-0.017834432,0.0069648316,0.029166836,-0.0020177918,1.0204403,1.0204403,1.0682478,1.12723,1.1419069,0.9983862,0.9768322,0.9585916,0.9585916,0.9585916,1.0147129,1.0140483,1.0173528,1.0927635,1.103046,1.0098947,0.98657936,0.9861362,0.98680085,1.0123684,0.2,0.4,0.45,0.3,0.15,0.07317322,0.53127205,0.3776203,0.24554555,0.22588639,0.4,0.7,0.05,0.13333334,0.033333335,1.0,0.1,0.5,0.6666667,0.8333333,-0.6,0.6,-0.45,-0.53333336,-0.8,-0.22933,-0.69103706,-0.40299928,-0.57368,-0.66635156,-0.8219782,0.06378082,-0.35547042,-0.24076942,-0.09125604,0.6,0.7,0.45,0.4,0.46666667,0.4,0.3,0.5,0.56666666,0.51666665,0.2,0.4,-0.05,-0.16666667,-0.05,0.2320003,0.596231,0.32923084,0.31886917,0.39420754,0.7679997,0.40376902,0.67076916,0.6811308,0.60579246,-0.5359994,0.19246197,-0.34153834,-0.36226165,-0.21158493,0.9027099,1.3053118,1.7160224,1.4955682,1.1781715,0.28437328,0.5125313,0.70904964,0.6782569,0.5888653,1.3219297,0.9077991,0.93345475,0.99374366,1.1117682,0.2657291,0.19729273,0.48214436,0.5042211,0.50781155,0.73427093,0.80270725,0.51785564,0.49577892,0.49218845,-0.46854183,-0.6054145,-0.03571131,0.008442159,0.0156231
SZ000408,0.11558215991567083,1.0,,2026-02-12,0.005301557,0.03157398,0.16790903,0.020852972,0.66044796,0.0054194536,0.171643,-0.010131963,-0.3208959,0.9947264,1.020743,0.98933554,1.0082477,0.9675365,1.0700809,1.0617596,0.98311764,0.6913225,0.99163073,0.99352956,1.0320398,1.0350741,0.9282572,0.010830499,0.021454701,0.044495475,0.03980386,0.13153407,0.0054277116,-0.00026970103,-0.0056724017,-0.0020172328,0.0064745666,0.6278799,0.0014485442,0.5688141,0.19905053,0.7390005,-0.00248614,0.007684087,0.021848047,-0.0058242194,-0.11925693,1.020743,1.0487534,1.1400509,1.1400509,1.1400509,0.92206347,0.92206347,0.92206347,0.92206347,0.66577315,0.99727416,1.0124718,1.0717485,1.0704097,1.0537668,0.98994935,0.9716595,0.99453807,0.9961955,0.7943429,1.0,0.7,0.35,0.26666668,0.625,0.7897943,0.6151755,0.3575276,0.3575276,0.70470697,1.0,0.1,0.35,0.56666666,0.78333336,0.2,0.6,0.8,0.8666667,0.06666667,0.8,-0.5,-0.45,-0.3,0.71666664,-0.544796,-0.16612433,0.0885476,0.093044944,0.065833025,-0.54753035,-0.52595246,-0.40726334,-0.18090342,0.21724434,0.8,0.5,0.6,0.56666666,0.6333333,0.2,0.5,0.4,0.43333334,0.36666667,0.6,0.0,0.2,0.13333334,0.26666668,0.93726885,0.36987346,0.4280241,0.51266307,0.62728757,0.06273116,0.63012654,0.5719759,0.48733693,0.37271243,0.8745377,-0.2602531,-0.14395177,0.025326157,0.25457513,0.8393819,1.1758959,1.2471557,1.260595,1.2308685,0.19870725,0.47251683,0.44366235,0.382793,0.34688947,1.0212356,1.1291313,1.2087494,1.1281959,1.0363402,0.35590008,0.31856623,0.48651695,0.50197244,0.4977415,0.64409995,0.6814338,0.51348305,0.49802756,0.5022585,-0.28819984,-0.36286756,-0.026966121,0.0039448473,-0.0045170016
SZ300347,0.11169951884158474,1.0,,2026-02-12,-0.021400196,0.045246102,-0.4729733,0.021400196,0.4729733,0.0024457076,0.054053444,-0.040354688,-0.8918931,1.0218682,1.0437363,0.99750084,1.0121553,0.9949999,0.92018145,0.98031604,0.8845606,0.83848953,1.0223968,1.0033249,0.9663913,0.95894796,0.87811345,0.014451989,0.028712027,0.044594917,0.041505337,0.08973403,-0.0053431354,0.006288579,0.0057310956,0.0030332075,0.0046783923,0.34172532,0.43973276,0.5780596,0.4139025,0.8290463,-0.01171059,-0.03162346,-0.020836713,-0.0029294929,-0.016126044,1.0598174,1.0598174,1.0598174,1.0598174,1.0598174,0.9828196,0.9384544,0.87363356,0.87363356,0.7482052,1.0284286,1.0245867,1.0158664,0.99599993,0.95482665,1.0174892,0.9865959,0.9334274,0.9236511,0.78481245,0.2,0.5,0.75,0.8333333,0.9166667,0.22312814,0.5071199,0.67871845,0.67871845,0.80803883,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.1,0.5,0.6666667,0.2,0.4,0.7,0.4,0.26666668,0.76666665,0.17747802,-0.4960155,0.2480581,0.30367687,0.46073237,0.3910072,0.5924571,0.4185002,0.5407755,0.49694806,0.4,0.5,0.4,0.46666667,0.51666665,0.6,0.5,0.6,0.53333336,0.48333332,-0.2,0.0,-0.2,-0.06666667,0.033333335,0.5284827,0.63819027,0.52313286,0.602969,0.58778334,0.4715173,0.3618097,0.47686714,0.397031,0.41221666,0.056965396,0.2763806,0.046265695,0.20593797,0.17556666,1.093728,1.3848488,1.1729646,1.2055306,1.0718999,0.36778596,0.47080883,0.42000574,0.4156502,0.36130112,0.9157409,0.95788354,1.165582,1.2616009,1.2893534,0.4632433,0.4639889,0.49350935,0.50525105,0.48540038,0.5367567,0.5360111,0.50649065,0.49474892,0.5145996,-0.07351339,-0.072022215,-0.012981302,0.010502152,-0.029199272
SH601818,0.10859559616636158,1.0,,2026-02-12,-0.0149253495,0.01791047,-0.833331,0.0,0.0,0.0029851203,0.16666901,-0.01194023,-0.666662,1.0151515,1.0151515,0.99696964,1.0023639,1.0058479,0.9824561,0.994152,1.0263158,1.0380117,1.0081872,0.9976608,0.99283624,1.0011696,1.0230507,0.0066676987,0.014443372,0.011942422,0.016443977,0.027078897,6.3787424e-09,0.0039695194,0.0011454085,-0.00088077015,-0.0013737569,2.2880114e-12,0.69238883,0.32196152,0.22233774,0.7849784,-0.008187141,-0.01552365,-0.003717625,0.011601591,0.017475164,1.0176486,1.0176486,1.0176486,1.0351379,1.0936469,0.99383396,0.97358006,0.95892423,0.95892423,0.95892423,1.0146198,1.0099415,1.0035087,1.0175438,1.0467836,1.0023391,0.9836257,0.9824561,0.9853801,0.994152,0.2,0.5,0.75,0.53333336,0.26666668,0.2589174,0.59951943,0.69946754,0.5389552,0.3048914,0.6,0.8,0.9,0.13333334,0.033333335,0.2,0.4,0.5,0.6666667,0.8333333,0.4,0.4,0.4,-0.53333336,-0.8,-0.85555935,-0.7882639,-0.5926867,-0.6433296,-0.109056704,-0.774804,-0.15032989,-0.2348261,-0.1900599,0.0033194516,0.4,0.5,0.45,0.36666667,0.36666667,0.4,0.4,0.5,0.53333336,0.55,0.0,0.1,-0.05,-0.16666667,-0.18333334,0.40000087,0.6071433,0.51923084,0.4347826,0.4591195,0.5999991,0.39285672,0.48076916,0.5652174,0.5408805,-0.19999826,0.21428655,0.038461685,-0.13043478,-0.08176103,0.71252257,0.9324097,0.9813949,0.88381475,0.83710086,0.2050699,0.29625335,0.47559664,0.42067704,0.36653385,1.1424088,0.6982452,0.8150376,0.92792994,1.0101116,0.49690256,0.31864706,0.51680374,0.5255938,0.51004887,0.5030974,0.6813529,0.48319626,0.47440618,0.48995113,-0.006194882,-0.36270586,0.033607498,0.051187642,0.020097738
SH600377,0.10742364571482374,1.0,,2026-02-12,-0.01941747,0.021035645,-0.9230746,0.0008090875,0.03846269,0.0008090875,0.03846269,-0.01941747,-0.9230746,1.019802,1.0206271,0.9991749,1.0074425,1.0099864,1.0115751,0.9555152,0.9943259,1.1105311,1.0054471,1.0025647,0.98950297,0.9849977,1.0086776,0.008145432,0.007880459,0.019628929,0.018726334,0.038883824,0.0019065037,0.0016080027,0.0028967664,0.0013223444,-0.0015323646,0.1369579,0.38166475,0.76225764,0.38644293,0.4736812,-0.009260108,-0.009800676,-0.01702222,-0.0041717133,0.036527205,1.0206271,1.0279865,1.0279865,1.0279865,1.1164303,0.9934815,0.98772454,0.9463778,0.9463778,0.9463778,1.0108942,1.00926,1.0050839,1.0001816,1.0298684,0.99981844,0.9968679,0.9692238,0.9660009,0.97871083,0.4,0.5,0.7,0.8,0.525,0.24013063,0.30488974,0.65706486,0.65706486,0.3153275,1.0,0.1,0.55,0.7,0.016666668,0.4,0.3,0.1,0.4,0.7,0.6,-0.2,0.45,0.3,-0.68333334,0.16384727,-0.5698305,0.12857187,0.02759656,-0.23290421,-0.22799845,-0.40047145,0.27503687,0.18016188,-0.17552613,0.6,0.6,0.65,0.53333336,0.38333333,0.4,0.4,0.35,0.46666667,0.6,0.2,0.2,0.3,0.06666667,-0.21666667,0.39622688,0.436409,0.6172249,0.5106565,0.39268404,0.6037731,0.563591,0.38277516,0.48934352,0.60731596,-0.20754622,-0.12718199,0.23444968,0.021312933,-0.21463192,0.92403907,1.1792669,1.2431597,1.2569318,1.2948862,0.070367925,0.5040177,0.47672024,0.42623708,0.5701174,0.6469067,0.9799725,0.8629136,0.82058686,1.0795811,0.70194346,0.3888786,0.4998464,0.5060761,0.5101882,0.29805657,0.61112136,0.5001536,0.49392387,0.4898118,0.40388688,-0.22224277,-0.00030717254,0.012152253,0.020376412
SH601658,0.1027137165256724,1.0,,2026-02-12,-0.017307686,0.017307686,-1.0,0.0,0.0,0.0,0.0,-0.017307686,-1.0,1.0176126,1.0176126,1.0,1.0059454,1.0158045,0.99568963,1.0129311,1.0445403,1.0833333,1.0117816,1.0047413,1.0012213,1.0138888,1.0391523,0.0068454635,0.0118296025,0.011267767,0.021345414,0.037277218,-0.002298867,0.0024991303,0.00052393886,-0.0016122652,-0.001876759,0.2819434,0.4091183,0.07567518,0.44214582,0.77308965,-0.0071838717,-0.01598745,-0.006198668,0.009488964,0.016212093,1.0231102,1.0231102,1.0231102,1.0561548,1.1422268,1.0,0.9802821,0.98004025,0.98004025,0.98004025,1.016092,1.0158045,1.0135058,1.0376437,1.066092,1.0103449,0.99683905,0.9899425,0.99425286,1.0045977,0.2,0.45,0.575,0.38333333,0.19166666,0.0,0.46039683,0.4634269,0.26223263,0.12306648,0.6,0.8,0.9,0.26666668,0.033333335,1.0,0.3,0.5,0.6666667,0.8333333,-0.4,0.5,0.4,-0.4,-0.8,-0.531511,-0.6176738,-0.5492087,-0.25430846,0.22256836,-0.5103921,0.09529735,-0.0075762155,-0.0024364053,0.09807994,0.2,0.4,0.4,0.4,0.41666666,0.6,0.5,0.55,0.53333336,0.53333336,-0.4,-0.1,-0.15,-0.13333334,-0.11666667,0.17646873,0.5254238,0.45871544,0.40828383,0.41807908,0.82353127,0.47457615,0.54128456,0.5917162,0.5819209,-0.64706254,0.050847687,-0.082569115,-0.18343236,-0.16384183,0.89657474,1.2065438,1.2258677,1.2174329,1.2069587,0.1177892,0.34693533,0.28671923,0.2625492,0.3300969,1.3428917,0.8260346,0.87553984,0.87599695,1.1368674,0.28614664,0.37131432,0.46920216,0.48884785,0.5009459,0.71385336,0.62868565,0.53079784,0.51115215,0.4990541,-0.42770672,-0.25737137,-0.0615957,-0.022304269,0.0018918084
SH601298,0.10189500937776037,1.0,,2026-02-12,-0.015889844,0.020127114,-0.7894745,0.0021186667,0.1052643,0.002118604,0.1052612,-0.015889905,-0.7894776,1.0161464,1.0182993,0.9978472,1.0047301,1.0457464,1.0224719,0.8948636,0.8908508,0.9189406,1.0141252,1.0269663,0.9873997,0.95823973,0.9332531,0.008729215,0.01716821,0.05457843,0.061001193,0.050313458,-0.005136446,-0.0036869529,0.007450005,0.00606006,0.0020440402,0.86559576,0.42276263,0.6521374,0.76485467,0.5033967,-0.0038523313,-0.010375031,-0.058174755,-0.046110597,0.00644771,1.0515317,1.0715673,1.0715673,1.0715673,1.0715673,0.9978472,0.9978472,0.891106,0.88842654,0.88501614,1.0205458,1.0462279,1.0256822,1.0224719,0.99293745,1.0109149,1.0142857,0.91460675,0.90032107,0.89919746,0.2,0.1,0.45,0.6333333,0.81666666,0.0401012,0.02920249,0.6034201,0.6092223,0.6163662,0.2,0.5,0.75,0.8333333,0.9166667,1.0,1.0,0.05,0.3,0.1,-0.8,-0.5,0.7,0.53333336,0.81666666,0.70440894,0.70696384,0.38558602,0.4656719,0.41179156,-0.647494,-0.15462944,0.47468865,0.40544742,0.28194347,0.0,0.3,0.55,0.53333336,0.48333332,1.0,0.6,0.4,0.4,0.48333332,-1.0,-0.3,0.15,0.13333334,0.0,0.0,0.3679243,0.7330961,0.69540226,0.58603066,1.0,0.63207567,0.26690388,0.30459774,0.41396934,-1.0,-0.2641514,0.46619222,0.39080456,0.1720613,1.4523685,2.2450206,2.4235644,2.144361,1.8428782,0.726102,1.0030515,1.3002933,1.1482221,0.94535387,1.4489048,1.2307096,1.7101699,1.8892708,1.9529098,0.06479461,0.32651436,0.4967746,0.4825541,0.49229437,0.9352054,0.67348564,0.5032254,0.5174459,0.5077056,-0.8704108,-0.34697127,-0.006450763,-0.03489181,-0.015411252
SH601328,0.0974384060857935,1.0,,2026-02-12,-0.013196506,0.01759537,-0.74999875,0.0,0.0,0.004398864,0.25000122,-0.008797641,-0.49999753,1.013373,1.013373,0.9955423,1.0009304,1.0043715,0.9803279,1.0295081,1.0754099,1.0797814,1.0048088,0.99699455,0.9963115,1.0163571,1.0516485,0.0077510844,0.011621203,0.014176492,0.03199016,0.044193286,0.0018579217,0.003129654,-0.00016722117,-0.002882862,-0.0023178416,0.14363816,0.6648167,0.0048698215,0.62938535,0.83898604,-0.008524582,-0.011077982,0.005277122,0.025444493,0.01672788,1.0175713,1.0175713,1.0341375,1.0844771,1.1290994,0.9906958,0.9732912,0.96250373,0.96250373,0.96250373,1.0131147,1.0061202,1.0131147,1.0535519,1.0862296,0.9993443,0.9871038,0.9832787,0.9863388,0.9996721,0.4,0.6,0.65,0.43333334,0.21666667,0.3461975,0.6031783,0.5234443,0.30741355,0.22507349,0.8,0.9,0.05,0.033333335,0.1,0.4,0.3,0.5,0.6666667,0.8333333,0.4,0.6,-0.45,-0.6333333,-0.73333335,-0.52833027,-0.7377528,-0.70461106,-0.7642831,-0.38992003,-0.3230455,-0.100908734,-0.40012082,-0.26851106,0.027835935,0.4,0.6,0.4,0.33333334,0.36666667,0.4,0.3,0.5,0.6,0.5833333,0.0,0.3,-0.1,-0.26666668,-0.21666667,0.44117647,0.625,0.40425533,0.3221648,0.4225053,0.5588235,0.375,0.59574467,0.67783517,0.57749474,-0.11764706,0.25,-0.19148937,-0.35567036,-0.15498942,1.010558,1.2416092,1.4194055,1.2502768,1.1452137,0.16308834,0.37138104,0.42389598,0.43376172,0.38968378,0.7222517,0.5305669,0.73960215,0.8373128,0.8336955,0.39070195,0.2930063,0.48643166,0.51607305,0.49920017,0.60929805,0.7069937,0.51356834,0.48392698,0.50079983,-0.21859613,-0.4139874,-0.027136711,0.03214604,-0.0015996787
SH601288,0.0973018159523554,1.0,,2026-02-12,-0.026509626,0.026509626,-1.0,0.0,0.0,0.0,0.0,-0.026509626,-1.0,1.0272316,1.0272316,1.0,1.0082092,1.01417,1.0263158,1.1093118,1.1518219,1.219973,1.01417,1.0145749,1.031714,1.0666442,1.1187698,0.010288783,0.00840496,0.025631672,0.055030365,0.068113886,-0.00067477865,-0.00047437698,-0.0035199323,-0.005820081,-0.003665717,0.010753123,0.029200306,0.66005903,0.8668721,0.88337773,-0.0128205335,-0.012440241,0.001725424,0.017746974,-0.01063106,1.0306923,1.0395671,1.1137928,1.1654439,1.2351257,0.9988717,0.9988717,0.9988717,0.9988717,0.9988717,1.020108,1.0198381,1.0446694,1.1325237,1.1817814,1.0075574,1.0091769,1.0132254,1.0165992,1.0287449,0.2,0.1,0.05,0.033333335,0.016666668,0.03545834,0.027725715,0.009818122,0.006773689,0.0047758287,0.8,0.1,0.05,0.26666668,0.016666668,0.4,0.7,0.85,0.9,0.95,0.4,-0.6,-0.8,-0.6333333,-0.93333334,-0.75888264,-0.11421258,0.068380766,-0.43748835,-0.5751429,-0.84530693,-0.28489205,0.036578096,0.24961837,0.112163365,0.6,0.6,0.45,0.4,0.4,0.4,0.4,0.55,0.6,0.6,0.2,0.2,-0.1,-0.2,-0.2,0.3599998,0.3597121,0.2724716,0.2912799,0.35394254,0.6400002,0.64028794,0.7275284,0.7087201,0.6460574,-0.28000042,-0.2805758,-0.45505676,-0.41744015,-0.29211488,0.78197455,0.83823985,0.96624786,0.8812644,0.74229,0.13433002,0.15776297,0.25194475,0.25945756,0.2609663,1.2062343,0.9737743,0.79376835,0.7823994,0.875512,0.68645966,0.4403769,0.5251429,0.54785025,0.5197987,0.31354037,0.5596231,0.4748571,0.45214978,0.48020127,0.37291926,-0.11924621,0.050285846,0.09570045,0.039597426
SH601872,0.09651361768655557,0.625,,2026-02-12,0.06270095,0.06270095,1.0,0.0,0.0,0.0,0.0,0.06270095,1.0,0.9409985,1.0,0.9409985,0.9868787,0.8810248,0.83412945,0.861485,0.6791142,0.6691272,0.9219279,0.894442,0.8694312,0.8319004,0.7465625,0.05107663,0.050017003,0.044008214,0.07777331,0.10337014,0.028137205,0.01337649,0.0052517303,0.0074604047,0.0051673786,0.75867796,0.65563256,0.49843144,0.7131245,0.76216704,0.02179766,0.04536375,0.08067737,0.059923697,0.10099987,1.0,1.0,1.0,1.0,1.0,0.8494802,0.8113554,0.80855286,0.6691723,0.60061723,0.94546247,0.91376466,0.9078593,0.8730352,0.85236645,0.89926183,0.85931396,0.83621365,0.7961789,0.6602692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3,0.06666667,0.26666668,0.8,0.8,0.7,0.93333334,0.73333335,0.59663564,-0.27385467,0.038995102,0.22902414,0.37084666,0.941028,0.77866906,0.571928,0.49757737,0.44701248,0.6,0.6,0.45,0.53333336,0.5,0.4,0.4,0.55,0.43333334,0.45,0.2,0.2,-0.1,0.1,0.05,0.7866109,0.7103524,0.62749803,0.71470076,0.62897766,0.21338907,0.28964758,0.372502,0.28529924,0.37102234,0.57322186,0.4207048,0.254996,0.42940152,0.2579553,0.9059003,1.1084753,1.0521649,1.0764995,0.99347043,0.120985985,0.24067287,0.22313407,0.30455127,0.3950923,0.80248594,0.55535156,0.81951785,1.0454031,1.3443238,0.40341464,0.4686356,0.51210195,0.5399433,0.50595427,0.59658533,0.53136444,0.48789802,0.4600567,0.4940457,-0.1931707,-0.062728845,0.02420393,0.079886615,0.011908575
